citizen_id,scheme_id,scheme_name,age,gender,state,caste_category,occupation,annual_income,is_rural,is_bpl,is_govt_employee,is_income_tax_payer,is_urban_resident,has_aadhaar,has_pan_card,has_bank_account,has_aadhaar_linked_bank,has_land_records,has_land_proof,has_bpl_card,has_secc_registration,has_mobile,has_photo,has_business_proof,has_bank_statements,eligible,readiness_score,missing_docs_count,missing_conditions_count,missing_docs,missing_conditions
CIT00129,PMSBY-004,PMSBY,33,male,Haryana,OBC,unemployed,218376,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00130,PMAY-003,PMAY-G,71,female,Telangana,General,self_employed,227442,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,40.0,4,2,bpl_card|bank_account|land_proof|secc_registration,income_too_high|bpl_required
CIT00131,MUDRA-005,PM-MUDRA,69,female,Rajasthan,OBC,entrepreneur,203967,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,60.0,3,1,pan_card|bank_statements|photo,age_not_in_range_18_65
CIT00132,PM-KISAN-001,PM-KISAN,71,male,Odisha,SC,entrepreneur,220057,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00133,PM-KISAN-001,PM-KISAN,24,male,Tamil Nadu,OBC,student,46122,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT00134,PM-KISAN-001,PM-KISAN,68,other,Uttar Pradesh,OBC,unemployed,138901,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT00135,PMSBY-004,PMSBY,70,male,Maharashtra,OBC,student,4523,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00136,PMSBY-004,PMSBY,58,male,Punjab,ST,unemployed,128958,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00137,PM-KISAN-001,PM-KISAN,12,female,Odisha,OBC,student,14594,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,55.0,2,2,land_records|bank_account,age_not_in_range_18_99|occupation_mismatch
CIT00138,PMSBY-004,PMSBY,12,male,Madhya Pradesh,General,farmer,139901,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT00139,MUDRA-005,PM-MUDRA,27,other,Maharashtra,General,entrepreneur,139185,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,70.0,3,0,pan_card|business_proof|bank_statements,none
CIT00140,PMSBY-004,PMSBY,17,other,Assam,SC,entrepreneur,368519,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,73.3,1,1,mobile,age_not_in_range_18_70
CIT00141,PMSBY-004,PMSBY,33,other,Odisha,General,daily_wage_worker,128686,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00142,MUDRA-005,PM-MUDRA,20,female,Tamil Nadu,OBC,entrepreneur,426305,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,80.0,2,0,pan_card|business_proof,none
CIT00143,PMJDY-002,PMJDY,48,male,Madhya Pradesh,ST,entrepreneur,429138,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,83.3,1,0,aadhaar,none
CIT00144,PMAY-003,PMAY-G,78,other,West Bengal,OBC,student,18550,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,60.0,4,0,bpl_card|bank_account|land_proof|secc_registration,none
CIT00145,PMSBY-004,PMSBY,12,female,Jharkhand,ST,daily_wage_worker,88005,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT00146,PM-KISAN-001,PM-KISAN,31,male,Haryana,OBC,unemployed,122320,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT00147,PM-KISAN-001,PM-KISAN,27,other,Madhya Pradesh,General,farmer,138106,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,87.5,1,0,mobile,none
CIT00148,PMJDY-002,PMJDY,11,male,Jharkhand,SC,farmer,137829,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,83.3,1,0,photo,none
CIT00149,PM-KISAN-001,PM-KISAN,55,female,Karnataka,OBC,entrepreneur,344679,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00150,PMJDY-002,PMJDY,80,female,Uttar Pradesh,OBC,self_employed,475490,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,66.7,2,0,photo|mobile,none
CIT00151,PMSBY-004,PMSBY,15,male,Punjab,ST,entrepreneur,674316,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT00152,PM-KISAN-001,PM-KISAN,59,other,Telangana,OBC,self_employed,671353,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00153,MUDRA-005,PM-MUDRA,60,female,Uttar Pradesh,OBC,private_employee,471842,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT00154,PMAY-003,PMAY-G,44,male,Gujarat,SC,government_employee,1047748,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00155,PM-KISAN-001,PM-KISAN,65,female,Jharkhand,OBC,self_employed,276494,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00156,PMJDY-002,PMJDY,31,other,Gujarat,General,student,15908,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,100.0,0,0,none,none
CIT00157,PMJDY-002,PMJDY,27,female,Uttar Pradesh,ST,unemployed,81261,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,66.7,2,0,photo|mobile,none
CIT00158,PM-KISAN-001,PM-KISAN,50,male,Gujarat,ST,government_employee,1029066,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,47.5,1,4,land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT00159,PMSBY-004,PMSBY,33,other,Karnataka,OBC,homemaker,436066,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT00160,MUDRA-005,PM-MUDRA,29,other,Gujarat,SC,unemployed,109385,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT00161,PM-KISAN-001,PM-KISAN,23,male,Punjab,OBC,homemaker,194555,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,65.0,2,1,land_records|mobile,occupation_mismatch
CIT00162,PMJDY-002,PMJDY,76,other,Assam,OBC,farmer,88196,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,83.3,1,0,photo,none
CIT00163,PM-KISAN-001,PM-KISAN,36,other,Odisha,OBC,private_employee,388725,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00164,MUDRA-005,PM-MUDRA,76,male,Jharkhand,General,small_business,335761,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,80.0,1,1,pan_card,age_not_in_range_18_65
CIT00165,MUDRA-005,PM-MUDRA,37,male,Maharashtra,SC,entrepreneur,530418,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,90.0,1,0,bank_statements,none
CIT00166,PM-KISAN-001,PM-KISAN,60,other,Bihar,OBC,private_employee,470501,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00167,PMSBY-004,PMSBY,57,other,Rajasthan,OBC,entrepreneur,271936,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00168,PMJDY-002,PMJDY,16,female,Uttar Pradesh,OBC,government_employee,629861,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,90.0,0,1,none,income_too_high
CIT00169,PMAY-003,PMAY-G,47,male,Maharashtra,General,self_employed,311241,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00170,PMSBY-004,PMSBY,66,other,Madhya Pradesh,ST,student,2726,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00171,PM-KISAN-001,PM-KISAN,25,male,Madhya Pradesh,SC,government_employee,1156401,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,47.5,1,4,land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT00172,PMJDY-002,PMJDY,78,male,West Bengal,ST,homemaker,297369,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,83.3,1,0,mobile,none
CIT00173,PMSBY-004,PMSBY,26,other,Tamil Nadu,General,daily_wage_worker,102698,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT00174,PMSBY-004,PMSBY,21,female,Jharkhand,SC,daily_wage_worker,196101,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,83.3,1,0,mobile,none
CIT00175,PM-KISAN-001,PM-KISAN,37,female,Tamil Nadu,General,private_employee,567164,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00176,PMJDY-002,PMJDY,12,male,Telangana,SC,farmer,150476,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00177,PM-KISAN-001,PM-KISAN,57,other,Telangana,OBC,government_employee,677943,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,47.5,1,4,land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT00178,PMAY-003,PMAY-G,11,male,Haryana,OBC,small_business,624676,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,50.0,2,3,bpl_card|secc_registration,age_not_in_range_18_99|income_too_high|bpl_required
CIT00179,PM-KISAN-001,PM-KISAN,28,male,Jharkhand,OBC,small_business,219613,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,55.0,2,2,land_records|mobile,income_too_high|occupation_mismatch
CIT00180,PMAY-003,PMAY-G,54,female,West Bengal,SC,small_business,698213,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00181,PMAY-003,PMAY-G,60,female,Punjab,General,entrepreneur,614273,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00182,MUDRA-005,PM-MUDRA,79,other,Rajasthan,SC,small_business,675990,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,60.0,3,1,aadhaar|pan_card|bank_statements,age_not_in_range_18_65
CIT00183,PMSBY-004,PMSBY,64,other,Gujarat,General,government_employee,825387,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00184,PMJDY-002,PMJDY,18,female,Haryana,OBC,homemaker,587532,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,73.3,1,1,aadhaar,income_too_high
CIT00185,PM-KISAN-001,PM-KISAN,11,male,Odisha,ST,self_employed,223876,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,45.0,2,3,land_records|bank_account,age_not_in_range_18_99|income_too_high|occupation_mismatch
CIT00186,PM-KISAN-001,PM-KISAN,44,other,Bihar,General,farmer,142544,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,75.0,2,0,aadhaar|mobile,none
CIT00187,PM-KISAN-001,PM-KISAN,39,other,Jharkhand,General,homemaker,210468,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,55.0,2,2,land_records|mobile,income_too_high|occupation_mismatch
CIT00188,PM-KISAN-001,PM-KISAN,63,male,West Bengal,General,student,46794,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT00189,PMSBY-004,PMSBY,61,male,Telangana,OBC,small_business,620828,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT00190,PM-KISAN-001,PM-KISAN,35,other,Telangana,OBC,private_employee,408663,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,55.0,2,2,land_records|bank_account,income_too_high|occupation_mismatch
CIT00191,PMJDY-002,PMJDY,58,other,Haryana,OBC,private_employee,494616,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00192,PMSBY-004,PMSBY,20,other,Bihar,OBC,student,24411,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00193,PMSBY-004,PMSBY,39,male,Madhya Pradesh,General,private_employee,292583,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00194,PMAY-003,PMAY-G,30,other,Maharashtra,SC,government_employee,1193892,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00195,PMJDY-002,PMJDY,13,female,Tamil Nadu,OBC,government_employee,482313,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00196,PM-KISAN-001,PM-KISAN,20,other,Assam,General,small_business,500040,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00197,MUDRA-005,PM-MUDRA,65,other,Gujarat,OBC,unemployed,180440,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT00198,PMAY-003,PMAY-G,80,female,Uttar Pradesh,General,entrepreneur,603125,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00199,PMSBY-004,PMSBY,54,other,Jharkhand,OBC,unemployed,157055,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00200,PMSBY-004,PMSBY,30,male,Madhya Pradesh,OBC,student,38272,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT00201,PMJDY-002,PMJDY,40,other,West Bengal,SC,private_employee,593139,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,73.3,1,1,mobile,income_too_high
CIT00202,PMJDY-002,PMJDY,21,male,Madhya Pradesh,OBC,unemployed,76021,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,100.0,0,0,none,none
CIT00203,PMAY-003,PMAY-G,24,other,Tamil Nadu,OBC,homemaker,224266,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,30.0,4,3,bpl_card|bank_account|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00204,PMAY-003,PMAY-G,72,other,West Bengal,General,small_business,538089,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,30.0,4,3,aadhaar|bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00205,PMAY-003,PMAY-G,60,other,Uttar Pradesh,General,government_employee,1064234,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00206,PMSBY-004,PMSBY,52,female,Uttar Pradesh,General,private_employee,196517,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00207,PM-KISAN-001,PM-KISAN,79,female,Bihar,SC,unemployed,122073,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT00208,PMSBY-004,PMSBY,19,female,Rajasthan,SC,government_employee,573812,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT00209,PMSBY-004,PMSBY,22,female,Madhya Pradesh,ST,small_business,535292,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT00210,MUDRA-005,PM-MUDRA,47,other,Punjab,OBC,small_business,84000,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,90.0,1,0,business_proof,none
CIT00211,PM-KISAN-001,PM-KISAN,57,male,Odisha,General,daily_wage_worker,129993,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT00212,PM-KISAN-001,PM-KISAN,39,other,Uttar Pradesh,SC,self_employed,647750,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00213,PMJDY-002,PMJDY,28,male,Karnataka,OBC,student,33870,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,83.3,1,0,aadhaar,none
CIT00214,MUDRA-005,PM-MUDRA,50,other,Telangana,SC,small_business,350413,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,70.0,3,0,pan_card|bank_statements|photo,none
CIT00215,PMSBY-004,PMSBY,28,other,Assam,OBC,student,7374,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT00216,PMAY-003,PMAY-G,70,male,Rajasthan,General,government_employee,809172,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00217,PMSBY-004,PMSBY,49,female,Tamil Nadu,OBC,private_employee,578545,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00218,PMAY-003,PMAY-G,66,male,Telangana,SC,homemaker,248532,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,40.0,4,2,bpl_card|bank_account|land_proof|secc_registration,income_too_high|bpl_required
CIT00219,PMSBY-004,PMSBY,13,male,Madhya Pradesh,SC,student,34359,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT00220,PM-KISAN-001,PM-KISAN,57,female,Assam,OBC,self_employed,333690,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,55.0,2,2,aadhaar|land_records,income_too_high|occupation_mismatch
CIT00221,PM-KISAN-001,PM-KISAN,30,other,Karnataka,ST,government_employee,352062,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_govt_employee
CIT00222,PMAY-003,PMAY-G,32,other,Karnataka,General,unemployed,199704,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00223,PMAY-003,PMAY-G,48,other,Jharkhand,SC,unemployed,152342,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00224,MUDRA-005,PM-MUDRA,45,other,West Bengal,SC,self_employed,432618,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,70.0,3,0,pan_card|business_proof|bank_statements,none
CIT00225,MUDRA-005,PM-MUDRA,27,other,Uttar Pradesh,OBC,daily_wage_worker,208456,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,60.0,3,1,aadhaar|business_proof|bank_statements,occupation_mismatch
CIT00226,PMAY-003,PMAY-G,78,other,Karnataka,OBC,entrepreneur,313164,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,50.0,3,2,aadhaar|bpl_card|secc_registration,income_too_high|bpl_required
CIT00227,MUDRA-005,PM-MUDRA,52,other,Bihar,General,student,11997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT00228,PMJDY-002,PMJDY,70,male,Tamil Nadu,OBC,government_employee,423502,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00229,PM-KISAN-001,PM-KISAN,62,other,Telangana,ST,small_business,439315,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00230,PMAY-003,PMAY-G,30,female,Karnataka,SC,unemployed,74198,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,80.0,2,0,bpl_card|bank_account,none
CIT00231,PMAY-003,PMAY-G,34,male,Punjab,General,farmer,169207,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,30.0,4,3,bpl_card|bank_account|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00232,PMJDY-002,PMJDY,48,female,Odisha,SC,small_business,127939,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,83.3,1,0,photo,none
CIT00233,MUDRA-005,PM-MUDRA,38,other,Rajasthan,General,small_business,502986,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,90.0,1,0,bank_statements,none
CIT00234,PMJDY-002,PMJDY,12,male,Haryana,General,farmer,42572,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,100.0,0,0,none,none
CIT00235,PMSBY-004,PMSBY,25,female,Bihar,SC,daily_wage_worker,57502,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT00236,PM-KISAN-001,PM-KISAN,36,other,Telangana,OBC,government_employee,874765,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,47.5,1,4,land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT00237,PM-KISAN-001,PM-KISAN,47,female,Odisha,General,self_employed,755636,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00238,PMSBY-004,PMSBY,31,female,West Bengal,SC,farmer,203894,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT00239,MUDRA-005,PM-MUDRA,71,female,Punjab,SC,unemployed,131113,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,60.0,2,2,business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT00240,PMJDY-002,PMJDY,66,male,Assam,OBC,unemployed,207836,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,83.3,1,0,photo,none
CIT00241,MUDRA-005,PM-MUDRA,66,male,Bihar,General,unemployed,59605,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT00242,MUDRA-005,PM-MUDRA,76,other,Haryana,SC,entrepreneur,782382,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,80.0,1,1,business_proof,age_not_in_range_18_65
CIT00243,PM-KISAN-001,PM-KISAN,70,female,Tamil Nadu,General,farmer,71137,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,100.0,0,0,none,none
CIT00244,PMSBY-004,PMSBY,12,male,Gujarat,OBC,unemployed,61118,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT00245,PMJDY-002,PMJDY,38,female,West Bengal,OBC,private_employee,178455,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00246,PMSBY-004,PMSBY,47,other,Jharkhand,OBC,farmer,196110,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT00247,PMSBY-004,PMSBY,53,male,Karnataka,OBC,entrepreneur,279836,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT00248,PMSBY-004,PMSBY,65,other,Odisha,ST,farmer,42732,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00249,PMAY-003,PMAY-G,41,female,Gujarat,ST,daily_wage_worker,211538,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,30.0,4,3,aadhaar|bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00250,PMAY-003,PMAY-G,80,other,Madhya Pradesh,General,student,46653,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,60.0,3,1,bpl_card|land_proof|secc_registration,excluded_urban_resident
CIT00251,PMAY-003,PMAY-G,63,other,Haryana,SC,self_employed,669593,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00252,MUDRA-005,PM-MUDRA,17,other,Karnataka,General,small_business,796586,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,70.0,2,1,business_proof|bank_statements,age_not_in_range_18_65
CIT00253,PMAY-003,PMAY-G,46,other,Punjab,General,daily_wage_worker,212485,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40.0,4,2,bpl_card|bank_account|land_proof|secc_registration,income_too_high|bpl_required
CIT00254,PM-KISAN-001,PM-KISAN,57,other,Jharkhand,SC,entrepreneur,544586,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00255,MUDRA-005,PM-MUDRA,42,male,West Bengal,OBC,daily_wage_worker,99268,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,60.0,3,1,aadhaar|business_proof|bank_statements,occupation_mismatch
CIT00256,PMJDY-002,PMJDY,38,male,Jharkhand,General,student,46378,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,100.0,0,0,none,none
CIT00257,PMSBY-004,PMSBY,11,male,Punjab,OBC,homemaker,444301,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
